Genes,Bc12,Ch40.2,Ch22.2,Ch22.1,Ch22,Ch22.3,Bc12.1,Bc24.1,Bc18.1,Ch40.3,Ch40.1,Bc18,Bc24,Ch40
AT2G40470,0.0,1.3538894192649846,0.0,0.0,0.0,0.2119033071738075,0.0,1.6224406148839343,0.2098800118756428,0.8293743659164976,0.8755382699098492,0.0,1.456793142730576,0.8748448059238538
AT2G28315,0.4054062475568381,0.0,0.1428831602340012,0.387282899581726,0.502236088671969,0.14470981819526,0.2592104484181399,2.4817458357662385,0.0,0.0,0.4157334223499183,0.0,2.5524340462423174,0.1521288402877767
AT3G23890,0.3628821035121449,0.0789980106180782,0.3266762291730468,0.222837812240551,0.3587739719065541,0.2634011981997837,0.2792013799898163,1.9659835908307657,0.2264205779772654,0.1896839864380421,0.4776830159295481,0.030352505550176,2.4225020650630924,0.2399662417031919
AT3G61111,0.0,1.6837041525594965,0.3180593245288858,0.5717783461397274,0.3180384232334679,0.3218894913948042,0.0,0.4636110176766145,0.0,1.56751365239458,0.8409634601627998,0.0,0.3226532273948656,1.0383520705206946
AT3G49330,0.9070126788202272,0.0,0.6430442581439446,0.3525936060945074,0.6430062651627853,0.0,0.6143656585076176,1.722987897917513,0.0,0.0,0.3788159290434263,0.0,2.1911561463011946,0.0
AT3G19610,0.0,1.7333062842860665,0.0,0.1100983663180045,0.0,0.1130548026472228,0.0,0.1142257396613323,0.0,2.299471453981314,1.5744583631624558,0.0,0.1133427018939879,1.3964166851497912
AT3G46650,2.4659546124634604,0.2070889450392372,0.1076006381525083,0.0,0.1075930457957772,0.0,2.6485082585205197,0.3975650315592769,0.626384252159168,0.0,0.0,0.3024488046626257,0.5959237531244637,0.0
AT2G21770,0.3025243730395736,0.4573875866598748,0.8061893835094871,0.6008670773753756,0.6078367413147174,0.962220470399245,0.3055302687291178,0.92676671299921,0.1539729583800243,0.3763189672644055,0.4856707740917507,0.1902011111400807,0.9356743995046268,0.3559970401026963
AT5G45530,0.1893059497724536,0.0837765385561655,0.5058011089512283,0.4997773716270363,0.5654644275373729,0.5115223390931145,0.422476771543253,1.777033527424328,0.2394090761181946,0.0836628409750248,0.5975666062631443,0.0637388676471614,1.6755254307126792,0.2536656591058019
AT3G44695,0.0,0.3470942567849154,0.8629082808545926,0.8537290143148342,1.241475068854573,0.352269329662067,0.0,0.1887468052965265,0.3490591022327421,0.8598491073742209,0.663236773330697,0.4967094033835804,0.3530967134264721,0.9065232946571578
AT5G57450,0.8011174114713956,0.0,0.6523703686537083,0.6449572595290047,0.4658572092486421,0.8258460369524367,0.5659940248827786,0.4755502900917906,0.4670958495510287,0.4640116717088516,0.8601052373963004,0.7803528671168846,0.4722901547224066,0.0
AT5G51810,0.0,0.0,1.5490173775138945,0.7075363479137432,0.3297606943411412,1.1185159051829228,0.0,1.4382976876981397,0.0,0.1735209760189381,0.4976760608123529,0.0,1.0312925118513112,0.631029400895593
AT1G78340,0.0,0.5481887118879756,0.5497039988294414,0.2970451957212141,0.3008566772697987,0.7697931844738839,0.196776347961361,0.6725161612837902,0.3017016599992866,1.3871477155228806,0.80231522650695,0.0,0.668188863141828,0.9933596041066032
AT3G62280,0.5018299498827308,0.5117038702610486,0.8908719995451023,0.3959923591072439,0.4009070310949577,0.7218812773692703,0.4184341874385717,0.5774842562950118,0.2800336533536345,0.3992845956327968,0.7528622596187801,0.3117753561987438,0.6751804603453523,0.6510777735570796
AT2G41450,0.2111616712396794,0.6364357172964924,0.3823365650300079,0.3775966514125627,0.3252223077284514,0.4423152851972115,0.0891498013757298,1.1489094284299757,0.0713904864143513,0.726293991674129,0.8569543901487986,0.6519146786091092,1.0560282993506642,0.5182216008921323
AT3G19500,0.7460767466265465,0.14833548398089,0.625971898076463,0.8929379099477014,0.5206166244934733,0.5265090761346174,0.8652307074804885,0.585762762515337,0.2844672688461442,0.1481385595640643,0.1585708291547502,0.3166585895124693,0.9131950279300448,0.7624329419389688
AT1G55865,0.9533602800854653,0.3098356989995198,0.5663045151090483,0.1615500136616987,0.3107418125515342,0.5725841088544503,1.2407725743245597,0.3871097302454934,0.8827031737786217,0.1630039302621835,0.1744212208809208,0.92977177752562,0.3843779668013369,0.4700187824049886
AT3G15550,0.6271057475449444,0.2509026286834405,0.4658863635331944,0.4602658395466499,0.4658572092486421,0.1747417983332164,0.6785307519421591,1.5776244894347609,0.2523696609557065,0.0,0.2675869472004122,0.5165503069462516,1.6757059397046283,0.0947213531226076
AT1G18871,0.0,0.0,0.9892962116576328,0.0,0.0,0.9988843451757036,0.6967641083088378,0.0,0.0,1.5661628152400082,1.0380881254767664,0.0,0.585490319730573,1.634492644268788
AT3G58780,0.0,0.611344995123775,0.7890829876262024,0.7246257633397997,0.789038481890499,0.74044254918692,0.0589470233278551,1.236233470932294,0.0927226288019333,0.4107112709373188,0.5804996228106194,0.2010078723459023,0.7706915251553657,0.5101029366691625
AT4G25750,0.0,0.5860866915560523,1.2062505015198093,0.7604773261560934,0.768855816040762,0.5941582621207093,0.0,0.8258848299111826,0.0,0.8485985128650296,0.40339096194632,0.0,1.1211242306269755,0.4030192030881853
AT3G44120,1.9347954442352893,0.0,0.2028642695390138,0.0,0.0,0.0,2.082344785697012,0.1074590044274923,0.9325452065115692,0.3791124570352179,0.0,1.4952030094351063,0.3860714414074473,0.0
AT5G09730,1.2067830977856304,0.0837485497989304,0.4433949563790881,0.1612346421261305,0.3101648983208233,0.5716086541629346,1.143574976816118,0.7967023299586083,0.4445546062634249,0.2376294365482257,0.5349206712518504,0.3458870957309782,0.9134422216787624,0.3290913465330566
AT5G05940,0.3682813290316151,0.3758592668281199,0.6064921240431754,0.8556586444619224,0.5339315547272094,1.0420472908623288,0.2487451335258169,0.9957299353602344,0.2923479820440876,0.2903032949083661,0.3097278285231588,0.0788997799421834,1.1464334084686552,0.3994021137411919
AT3G03910,1.3479805522981316,0.4430481962602229,0.0,0.0,0.0,0.0,1.3415221340944832,0.9780581260645776,1.343407892119716,0.2381579974334437,0.0,0.5609843476210744,1.1614869298155508,0.1326624667074209
AT4G35730,0.1731480092901875,0.0,0.4085234843898195,0.7184644441689787,0.4948030605292954,0.2213974859339788,0.3309530792891834,1.630225821038096,0.1138076452771116,0.2177186321726827,0.4329750549041438,0.1676657326763764,2.2069741019686404,0.4325799035023239
AT1G49940,0.6342085712499604,0.0984518162485669,0.9942335427359628,0.640512562405255,0.7116549797701899,1.054613628706253,0.4873677009444332,0.446702937440907,0.3609779950042258,0.1903627323490486,0.6139002385832202,0.2142134701356622,0.7207236225578564,0.3815717692488612
AT2G21890,0.6071447179447539,0.4164835482281562,1.1578225591312457,0.6338992875965532,0.5337405840777356,1.3072012518218925,0.0983316259897952,0.4867527860970355,0.1535042006787251,0.4159781261289896,0.3096085521294424,0.3252101125873006,0.5409473764022585,0.5638776476437563
AT4G05220,0.4844228678066916,0.5949708209806754,0.8222882474881879,0.3247663772752887,0.5965548628212944,0.0,0.2158279815380003,1.5039286887359449,0.0,0.3275315951524441,0.8650914077639814,0.2543788346021206,0.9340939248069848,0.6295275196589816
AT4G01420,0.6326831396826509,0.5552541303538485,0.5567854235250866,0.7625853268594635,0.8672390383036017,0.7790280479622719,0.1032652921717533,0.3117694745879253,0.5581885744465387,0.5546101804243477,0.704466418077216,0.3402692888701865,0.5046281636698822,0.3237167996563238
AT4G18260,0.3133876342306202,0.1420286626516682,0.5010042216731443,0.1405654939148488,0.1424683013660808,0.1442999714824351,0.4082367691565775,1.9124638875343205,1.0293824142848425,0.0,0.1518513196368339,0.1085736947516349,2.277912529352532,0.2889537922649403
AT5G49320,0.0,0.3863439988698307,0.6926015957764395,0.2039884288548241,0.6925613184495311,0.554201847347086,0.0,1.5328685671657645,0.0,0.2057978169602391,1.1064052075541926,0.3010018784525433,1.485488050274125,0.4104548998636673
AT5G56620,0.5069874712383122,0.7809018398709491,0.9265612896904356,0.8709336391900645,0.5659476228460563,0.6301311092227937,0.540130339615079,0.1673881684677361,0.2396369499735129,0.4421214770597791,0.4016934591811876,0.4925793773432339,0.3500196102776216,0.6574510408494822
AT1G22275,0.5918535024927147,0.3245916806135437,0.7545607842863125,0.5841582411324522,0.555913180608121,0.6320356575230159,0.5862881150761992,0.6375383572451384,0.5924795812785011,0.3650781939781295,0.5113446865699087,0.2843418159409526,0.6837650985038078,0.4712383614575183
AT1G05370,0.6502864412552445,0.4481026249261379,0.6305765498670994,0.5659957626811276,0.5726361294350064,0.693566636085556,0.8831875977327569,0.64296390974489,0.3154243012622537,0.381962625084241,0.4759009882017223,0.2430114942348242,0.7491501529661093,0.3337089900951702
AT2G35970,0.0,1.2426912412486246,0.8659684256628419,0.0,0.6307176123378098,0.6376039853297453,0.0,0.0,0.0,2.000674686984642,1.3021502660769244,0.0,0.0,0.9096946261476258
AT3G14380,0.9026969643012722,0.0,1.2600655889342682,0.8680913088538609,1.6924015866947937,1.09156353529516,0.9100764816823026,0.0,0.0,0.0,0.6750977574342043,0.0,0.1912536688588415,0.0
AT4G28720,0.0,0.0,1.6681597314216097,0.3430384670116336,0.965576970900058,1.910423234294622,0.1187411079594976,0.1883324102394293,0.3483328281211258,0.0,0.522757432036775,0.3868350233830328,0.3523630222593674,0.7883200390034035
ATMG00516,0.1459047754683277,1.372005421256535,0.6288861241917497,0.3942130711210649,0.5857346677562103,0.5473772821098628,0.0805013818434884,0.065764934174099,0.1852421095019697,1.3707682236163043,0.8310569423637891,0.1412433963653124,0.0652480742876694,1.1792044661032572
AT3G22436,0.0,0.0,1.2736652526247705,1.261696423647913,1.273603304575416,1.953674699942145,0.0,0.0,0.0,0.0,0.0,1.047940187962296,0.7826618981502074,0.0
AT5G06800,1.083373640288959,0.1047906332478021,0.1051265941801951,0.0,0.203096470369235,0.0,1.1315014250997182,1.137608063998501,1.2872070483003584,0.1046494357732944,0.2161830209097993,0.7014226315459215,1.4067302230450405,0.1120230484348116
AT5G25756,0.1708066119429418,0.5678826944583955,0.4034131057138207,0.710327255684662,0.5694079496583263,0.2184515421614075,0.267017421375853,1.0524816366440557,0.0,0.97331399025515,0.6016907138250871,0.4482852962196111,0.8636095502078929,0.7563939856755737
AT2G24210,0.1797453894032232,1.166523249356208,0.0,0.0,0.0,0.0,0.0,2.156977970726526,0.1555883947163862,0.9712001692691816,0.8392336888218855,0.0,1.3546619331473213,0.7887944521845185
AT3G01961,0.0,0.0,0.0,0.0,1.014148607752059,0.0,0.7160250629485247,0.0,0.0,2.339122226231289,1.0638270599597734,0.8220410505333734,0.6022782341053681,1.0630319161188129
AT2G01818,0.6758628829176905,0.1316553750470808,0.1320735944701312,0.1302943118196428,0.1320643529067393,0.1337683739757777,0.3122657186637894,1.9440599930840408,0.8995091057828882,0.0,0.4957464633098671,0.2828158278447936,2.2181576834909555,0.1406533578392366
AT1G01225,0.5469180988533411,0.0,0.6705060555066884,0.1963853085787337,0.0,0.3782788323924554,0.9501605786219768,1.494732470629661,0.918495968347592,0.1981317844551139,0.0,0.8315766037205504,1.234273392354033,0.2116260965766525
AT2G07727,0.0,1.612876228304586,0.7971474490439048,0.1959192298915156,0.0,0.923786668132381,0.1282567050541861,0.2947684090205139,0.1990984532181104,1.6792313116128963,0.8389852041184311,0.1519794581356395,0.1042766556776859,0.7051964145179053
AT1G10520,0.65905077002819,0.4545568663419368,0.9278510632644454,0.5045637660954234,0.7110278181893612,0.9769967267805372,0.3797064502228033,0.7713851870694376,0.2137990766752679,0.2766034993712871,0.3604439003509463,0.1633949936748905,0.938840758171762,0.2949198819470797
AT1G67180,0.336192913291453,0.0,0.5899693192641591,0.5008841505449871,0.4187676248520469,0.3288381608813912,0.6632910808238139,1.4462891033792007,0.3258181905697581,0.1161068611974608,0.3449606300337876,1.1814846336942353,1.2700722169877363,0.1242535723786184
AT1G02620,0.0,0.0,0.3809777069505547,1.4791248379516713,0.682037354473213,0.3854695165628325,0.2515143561833499,1.162427563762996,1.1457232200477332,0.0,0.4040007178282587,0.9338046797701404,0.8219057912142348,0.0
AT4G28500,0.0,0.1874022809338834,0.3542775033121551,0.7536549103589001,0.7619763426582975,0.6453976147759465,0.1212860342529553,1.805224307784868,0.5046577216303516,0.3527986061973119,0.0,0.1437825332948641,2.039543065608244,0.0
AT1G31885,0.1230511663525004,0.6502872990452324,0.0,0.1540189216056637,0.7532608200275897,0.4302109426178677,0.1003235487450797,0.8634663219196177,0.9388325798270276,0.8449153063435819,1.1518294615015414,0.1190901040195764,0.8582340227060506,0.6873581816339197
AT2G04025,0.0,2.1906911164916987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2578486429178213,1.6560754644625684,0.0,0.155213099452553,1.4177492565811174
AT3G46520,0.0,1.155948343395946,0.3178575861571855,0.0,0.1676534350708492,0.1697902783808449,0.1079060927718276,0.1715148210832564,0.6942722555068186,1.154837036298258,1.4399713134963557,0.5499149181316063,0.4601417452326833,1.291639659429054
AT4G25950,1.2215943773905236,0.0,0.424307281049369,0.0,0.0,0.4292380807980219,1.1971485594232196,0.2328174522043267,2.030937893514847,0.0,0.449564586794996,1.021406246057842,0.231088169191029,0.4491565260618655
AT3G48970,0.3847855102826928,0.0,0.2584063724867174,0.0,0.2583890485078264,0.0,0.8994079205401536,2.268357398049061,0.669261237902069,0.2572926874092507,0.0,0.529193262706648,2.166097387451355,0.0
AT2G07674,0.0,0.6180376931362472,0.778560678774003,0.61259233463161,0.2373698242719629,0.7866224488253056,0.0,0.126451199130323,0.6212380453194923,1.1674166199429312,1.33914464039689,0.3440985294542356,0.2409099083711287,0.8190127289081812
AT4G31280,0.0,0.0,0.8880322139107455,0.8786587553634433,0.0,0.0,1.3830502331979757,1.4556144277001577,0.0,0.0,0.0,0.0,2.156218568969219,0.9325528837982084
AT1G20530,0.6241554677422791,0.333045367721678,0.5202676801798356,0.5981023347219625,0.6050461828542475,0.6117076050411768,0.8206382856657575,1.2502754751432872,0.2316982917265938,0.0,0.128113476040673,0.543753536116711,0.8783876631392815,0.5497460707946559
AT4G12350,0.0,1.269389567822719,0.2656571491771727,0.4840554132176006,0.7719620464805902,0.2689135587746273,0.0,1.0969978589247702,0.2663943383397717,0.9302034233544192,0.5184292872812337,0.2967432787807585,0.905452076503256,0.6228579417669456
AT5G38344,0.0,0.8577225171508379,0.625971898076463,1.050461458285685,0.3466507843813719,0.0,0.0,0.1879198333775012,0.0,0.6235802173759575,0.9040844581871548,0.2684769626664176,0.8702745718791852,1.9640118198609444
AT1G60110,0.3159231200155509,0.4765930689903856,0.2105161202953374,0.5505715338695497,0.5570636635734709,0.1105055216577766,0.3751879174824852,0.2644284723088039,1.4506831595501073,0.5549212611465018,0.7415446881904526,1.5324580821517622,0.056456769970739,0.5054179504095164
AT1G69400,0.2049684077681981,0.5735856155813936,0.4770271179665558,0.5684594428464117,0.8348630562519732,0.5815174090175744,0.5181967394848375,0.5376371549357561,0.3727266089151814,0.572924341578049,0.5049095467209705,0.1985461626159785,1.066964696476908,0.7030011296263377
AT1G12211,0.6282194193570755,0.0,1.2634364824209086,0.7574220930605238,0.7657750648962893,0.7737806553084756,0.9127846008028334,0.0,0.0,0.7630197752578263,0.8064285873358721,0.6110370265052406,0.43915699369345,0.0
AT3G21330,0.1649082988378315,0.207776525223326,2.420027188074208,1.051458629765803,0.3904705663700926,1.939295093400992,0.1348044388720638,0.1105015148151305,0.6991754933483705,0.0,0.2218085029141493,0.1596727184383497,0.0,0.2215913154226031
AT1G78430,1.4695988254390815,0.2162121518849813,0.2168794759872181,0.0,0.0,0.0,0.7786991213219034,1.996756410721512,0.2174913077142518,0.2159316435258373,0.0,0.0,2.61112262076628,0.0
AT5G49800,0.4835182299116092,0.0,0.3282696667676249,0.7046656005957482,0.3282481678580848,0.0,0.4027562005460413,2.513775117798799,0.1739481280996727,0.0,0.0,0.2538661841524002,2.536816102673462,0.0
AT4G21200,0.2770182070299739,0.7065136930283802,1.092251395864956,1.198301396426116,1.1813060818106846,0.7943172630511259,0.1559370585681596,0.033077877209398,0.1842938115837918,0.6653052415464944,0.4211008718195629,0.2685405748950523,0.0962872455180071,0.6603275872406213
AT1G64940,0.0,0.6468752141481399,0.0,0.0,0.1551306739159794,0.0,0.0,2.291575744815126,0.7512536473675319,0.4211448645363704,0.8873689423335939,0.0,1.7991946043949447,0.7887944521845185
AT5G38320,0.0,0.6266654800584865,0.3481194155110325,0.3437549659312521,0.3480967668238645,0.352269329662067,0.0,1.0828291353921922,0.0,1.5367060096411156,0.3694003786917607,0.4967094033835804,1.3363671485958597,0.9065232946571578
AT2G45890,0.0,0.630937338438915,0.939094129397964,0.3463270564328476,0.3506975582095593,1.259708840535254,0.1578407092902258,0.8469663248158419,0.3516662432430922,0.7911105777137117,0.5757510605154768,0.1866910304217529,0.8418076066767509,0.477105420243272
AT1G27710,0.0,0.3470942567849154,0.0,0.3437549659312521,0.0,0.352269329662067,0.0,2.376622872697795,0.0,0.0,0.663236773330697,0.0,2.770466905445259,0.9065232946571578
AT2G46050,0.6195758410654276,0.4772796558404513,0.9147132614684024,0.9051372168431204,0.5769947789549715,0.8459208439894783,0.4561635433330968,0.2648372305294103,0.6707705640827907,0.3714767393073129,0.6096235178554583,0.2894636436171349,0.4851810801234937,0.275152746223004
AT4G26290,0.6743828780288539,1.3360604045447595,0.0,0.0,1.338889849307752,0.8279129661397269,0.0,0.0,0.0,1.33484286652743,1.398188573698487,0.0,0.0,0.8615491374772815
AT3G45440,0.3191249127134161,0.9159130790663434,0.9181653448493208,0.7563479591348606,0.9181156065451704,0.6595974755286106,0.1636862196317411,0.3338746176761896,0.1731118113562962,0.5288333895466368,0.7480803193296818,0.3094914785160811,0.4036777500842206,0.6258043948111268
AT2G25940,0.1474610841318393,1.1628607136145273,0.2716504456960967,0.4227154946552467,0.5001348784557752,0.2749735486606328,0.2315407190614113,0.7416386486298925,0.1871915013185261,1.2477782395889596,0.7352159436972878,0.2091589204797248,0.9085820048561374,0.7346073651194067
AT4G37970,0.8228191205601193,0.5074313612505856,0.5088527654651345,0.637792148884271,0.6451018568467204,0.0,1.015527512463174,0.9002858810708426,0.359298894151516,0.0978193652333315,0.2025668926743612,0.3988541853535391,1.1489888514888629,0.5377972547922497
AT3G63480,0.7595423527572907,0.1720192404920542,0.6523703686537083,0.5244928670324801,0.4658572092486421,0.4026195097869225,0.3564114886107323,1.1400475143625977,0.2523696609557065,0.0884519264149737,0.6261560765027867,0.5640047286808281,1.2360852991061404,0.5607286165407122
AT2G33385,0.4608649078675093,1.0307979847414688,0.1117115776561179,0.6374946337560254,0.488018621581364,0.2180771320355156,0.2665671871852824,0.9622942184916004,0.2159991886745009,1.1387869147546616,0.5164675821325531,0.3132417079787509,0.690241581992427,0.7553064901957186
AT1G48060,0.7961109635362633,0.5568145579771935,0.7730469970368449,0.0,0.9598425893343128,0.3097193990383741,0.2002616359983514,0.6826773698816442,0.5597557527726053,0.5561691247954494,0.3250061564302667,0.6170989708604174,0.879982044157976,0.5895773000808795
AT1G62240,1.1321345427486995,0.3266542633476578,0.8195365583439105,0.3234903420662927,0.0,0.6009773401486023,0.5675332337599196,0.8346834703129317,0.8214354229802081,0.5921516420317543,0.0,0.2533556011357862,0.4736144559188471,1.0630319161188129
AT2G29710,0.5693566991641814,0.0,0.168904649046275,0.166657179913243,0.1688929776140713,0.4621784246645227,0.3042942128441755,2.5910963271507166,0.4581155525372515,0.0,0.4838191955849252,0.0,2.258881619045717,0.1797318201837445
AT4G34420,0.1757910226761496,0.3203677591891111,1.1138461036478586,0.7973295829966134,0.4142540570400812,0.74347739898414,0.210656669215073,0.6357023266570332,0.0,0.870006839350555,0.8482387138305673,0.1702299035683999,1.181092561947518,0.3408305110196225
AT4G09100,0.0,1.6681254577855382,0.0,0.0,0.0,0.5289945045453603,0.0,0.0,0.0,1.4541638958637888,1.9275417733891904,0.0,0.0,2.2433046147865934
AT2G07798,0.0651776167689781,1.0862626369251016,0.5602379006835636,0.8629051415716098,0.6170984277338964,0.7322440568451272,0.1040108258072389,0.0850963269543897,0.0,1.2731211244499885,1.1408311117374668,0.1814100178716494,0.2024809506428309,0.9161065631793318
AT5G62730,2.5917272905026683,0.095488835734789,0.0957959550403515,0.0,0.0,0.0970407579174028,2.547371284861068,0.0980514152497377,1.3305564767300777,0.0,0.0,0.4993540716394714,0.2741538315671559,0.1974526699984104
AT2G13555,1.0554181557234483,0.0,1.027151045646999,0.4234423293125759,0.428649737001235,0.7666333659662272,0.7260689847393305,0.915377407669322,0.4298035066496948,0.0,0.0,0.334041121381878,1.2668189224372814,0.4537440200629112
AT2G35555,0.8580685104390575,0.8731086657472118,1.0306625395222826,0.6932845225742947,0.7010890265053815,0.2766695513271938,0.9412249268654757,0.0,0.2740843513802555,0.6985143252287791,0.7391151629016334,0.2104780818808584,0.0,0.531698337864001
AT1G75600,0.0,2.4363089317396227,0.0,0.0,0.0,0.3210754165530647,0.3895610315209993,0.0,0.3181191573145261,2.146391506394814,1.2110266996012256,0.0,0.1698746319121296,0.838492403759483
AT5G18320,0.3890107490413553,0.6725326033065693,0.6743184225409429,0.9116313902899358,0.4825378834826241,0.4880683773034961,0.322304367402011,0.4925223100684265,0.5830805374718979,0.7586261825758368,0.1455996959162784,0.6764764076859506,0.4363513236435927,0.8011979510544376
AT5G14890,0.0,0.9507632632435532,0.5888025893281439,0.4382144966128666,0.5887671882199633,0.5238657092011647,0.5397582511730248,1.1243617091396154,0.2829207841149942,0.5865258992947763,0.2066187579370354,0.3460563937686994,1.278951963857902,0.3869605211065454
AT3G16020,1.0818348332793573,0.561868149099339,0.5634143548548691,0.5568277517340734,0.9675042556830284,0.9769967267805372,0.3797064502228033,0.3157967606466186,0.9696966519058824,0.5612179232520658,0.0,0.0,0.3135151199999009,0.5948713551978654
AT5G21960,0.0,1.0481869469128977,1.0506615345523926,0.0,0.0,0.3464963470487268,0.0,2.2339838940537144,0.3433327111018506,0.0,0.3633804855229121,0.8534619260468371,1.604739860866014,0.0
ATMG00960,0.0,0.3606406369652101,1.0974490192536273,0.3571864717948602,1.2777442175247429,0.6576739356920789,0.0,0.0,0.3626729462795715,1.2738119396251246,0.936643668480956,0.0,0.1950534717799943,1.3344773001109966
AT3G55515,1.092367487341206,0.7859184609941847,0.0,0.7793520195968637,0.0,0.0,0.5438799709982711,1.081638651134737,0.0,0.0,0.0,0.0,1.84160429628434,1.7348360550022437
AT5G38260,0.0,0.4905211166232016,1.7116143763931737,0.6422889869699736,1.2517575716439628,1.4914597826554936,0.0,0.0,0.1130425227646784,0.6472143209656037,0.6053541747230138,0.0856817677569547,0.0,0.832851332894434
AT2G20030,0.0,1.3950023058460257,0.1999572955493826,0.3708779860011102,0.3755198532360808,0.2024639278667833,0.0,0.6163549925038384,0.2005246353178829,1.751650967327955,0.9662918613592352,0.0,0.6123173552247675,1.1829505448988225
AT5G10440,1.014210543781871,0.1379619702110315,0.5882442191613715,0.2612651494627443,0.3807598703517681,0.4937948772016329,1.4399500720413871,0.6949347768252874,0.8543255667963505,0.0,0.0,0.8749672928898402,0.8627088191229777,0.2810705723547267
AT1G21510,1.175071420780046,0.0,0.0,0.6141320774089849,0.780372380346426,0.6280285727520251,1.1658454779837408,0.4515954910258423,0.925816801808212,0.0,0.4685142393705971,1.2332405573174077,0.4484753047734372,0.0
AT1G20720,0.4852009956667456,0.1017283577435759,0.4504911993886606,0.5436932566964081,0.28674770364697,0.6273863304880913,0.5779486959452063,1.000829274804164,0.5024682689879312,0.1339249993325904,0.4497269406964563,0.9684480564341208,1.2646908797737293,0.5034451123134451
AT5G03130,0.4120552640022831,0.0,1.1845156173071651,0.5041752306012932,0.8863693521934419,1.4435878253927836,1.6503230495375276,0.0,0.8884291002314746,0.0,0.9316059526362672,0.0,0.0,0.0
AT1G54790,0.6482814855410672,0.1647222534889944,0.4479038955619615,0.5642027651440134,0.2412485316877649,0.3172643492611942,0.5821522869471871,1.404400249709472,0.6301678354280709,0.1645047891651,0.0906933062704108,0.6306615663665995,1.5416544187054304,0.4739215530349216
AT1G33700,0.3969371064288626,0.2438579662589168,0.6015521634523092,0.3690055837457197,0.3736269190703377,0.4589064687228671,0.5743776162134621,1.5133979884881137,0.6030462910382468,0.2435445243695968,0.3069490026878764,0.2567490621230703,1.8518645350806304,0.1096228017381119
AT3G44220,0.5607778245507598,0.3139245239120746,0.3148620518208917,0.3108710715997467,0.5731318263231975,0.8003380724342549,0.5470451418816555,1.4912297375465415,0.3157214639016636,0.0,0.724208497927997,0.1267435470302094,1.3498754922449208,0.4758975654134236
AT3G56980,2.7754952988331776,0.0,0.0,0.2566569413052583,0.0,0.0,2.124416106936661,0.8553492992325755,1.7557750743854086,0.0,0.0,0.0,0.1379448240996506,0.0
AT1G31690,0.6868436356268153,0.0647217286407931,0.0,0.0,0.0,0.0,0.4917526004904713,3.0790851271232667,0.0,0.0,0.0,0.0,3.584094570016304,0.0
AT5G03310,0.4790457131439754,0.0,0.5902032280500704,0.0,0.0,0.0,0.0,1.4916941880737733,1.0100564131268146,1.00443720181249,0.0,1.0988519856695644,1.6109016319139218,0.6228579417669456
AT1G11220,1.3783983901608776,0.0,0.1974424875620285,0.3664703578530233,0.3710638500777041,0.5319710997536367,1.5562683845603753,0.5367560969101131,0.9127703881727728,0.0,0.0,0.6343092126282288,1.0308276607012776,0.3932269720863597
AT4G32830,0.61255518096405,0.1331242393412493,0.4729550455112586,0.1317486736904834,0.1335375722474891,0.2589181059734086,0.4507155220351131,1.6716042058470388,0.2564844362421689,0.2546690030933572,0.6980042302953984,0.2858122939938063,1.85263640374668,0.6974195811254171
AT2G31910,0.2966318352137107,0.4944839482068445,0.9099251539633584,0.9003851916593087,0.8641694321152986,1.048870464558023,0.2887232491857124,0.1243749528049746,0.6125615339701964,0.7150401472573413,0.7018420563962899,0.0622924961497183,0.0423229148003372,0.8589310716269302
AT5G14690,0.8726312314948191,0.3400012213698722,0.3410078104955287,0.3367225079379105,0.0,0.0,0.5888975810357857,1.6081048631339296,1.049495416998827,0.0,0.0,0.4870388501404404,1.9429320798855796,0.3615680663941575
AT5G42330,0.8298507621950071,0.3203677591891111,0.3213224678834503,0.3172582715706348,0.8060116176310332,0.0,0.3944368559277276,1.6061618829827915,0.5854116800119009,0.3199663925013328,0.0,0.2483607761366956,1.333985336939273,0.8475611241933785
AT3G44730,0.3591800799211333,0.5856549326395631,0.2233750271746076,0.2870421711792598,0.1884529178830193,0.4216118763865454,0.5432996797804666,1.3388886262647683,0.6671170111071538,0.4739478802814347,0.472989253281999,0.4847214924701662,1.5147993144203693,0.3764379106583738
AT5G60530,0.0,1.8351072763451344,0.0,0.0,0.303589729941961,0.3072838333048438,0.0,0.3102622621295112,0.0,1.83365609245226,1.5253064445593385,0.1219277223212542,0.3080164880957046,1.393029011879268
AT5G52300,0.8988793163405655,0.6350741258763797,0.561292681432787,1.0663143480291437,0.9044668241557696,0.5675269152045652,1.3210869372312446,0.2170955277892587,0.1103712919502168,0.7740210770967633,0.1173748586071068,0.0836384568968243,0.3582837577678688,0.3265478089730593
AT1G56320,0.7961109635362633,0.7710627979718756,1.4081912091572837,0.3021289657981365,0.5583154729589122,0.7810657381025727,0.5327858064358,0.1648160802337608,0.3068569565183845,0.3047211192212064,0.5900889608934992,0.6170989708604174,0.0,0.8132855287557957
AT5G03620,0.3332741878192878,1.2540650134589006,0.2896654114872673,0.2196089646356291,0.2896461945020513,0.5367380859724156,0.3953716679957644,0.5130586031159912,0.2231437283909207,1.4113331939934508,1.0496030876035367,0.1706649188750926,0.3903033983451497,0.8728778397540591
AT2G22905,1.9525045973005848,0.0,0.0,0.0,0.4949997016704036,0.500649714714158,1.3492467630668157,0.7039684536858815,0.8648806218368623,0.0,0.9072348170674688,0.3876313148696454,0.2725900438562764,0.5233224225649036
